high_volatility,range_expansion,directional_move,gap_move,any_materialization,return_pct,abs_return_pct,range_pct,gap_pct,volume,date
0,0,0,0,0,0.11539016298860276,0.11539016298860276,0.3708951461903932,0.14423770373576883,36110451.0,2024-07-05
0,0,0,0,0,0.09724823512463573,0.09724823512463573,0.29842160140940716,0.1764875378187614,27314125.0,2024-07-08
0,0,0,1,0,0.11874347810441656,0.11874347810441656,1.1577372470789398,1.011118707495233,53054184.0,2024-07-09
0,0,1,0,1,0.6307504312823445,0.6307504312823445,1.1692340799454803,0.20665612420931162,53084405.0,2024-07-11
0,0,1,0,1,0.5930226345876518,0.5930226345876518,0.5436472333507938,0.2377433084608189,36475260.0,2024-07-15
0,0,1,0,1,-0.6640610863822168,0.6640610863822168,1.1169038050758613,0.04342633807404356,65509081.0,2024-07-18
0,0,0,0,0,-0.15685567474984305,0.15685567474984305,0.6239405633498101,0.01983232669251125,34439561.0,2024-07-22
0,1,1,0,1,-0.5210354193226632,0.5210354193226632,1.8481573843169845,0.022171719971177603,61158288.0,2024-07-24
0,0,1,1,1,1.1199643394439343,1.1199643394439343,1.0511175038725467,0.7187830835237096,53763788.0,2024-07-25
1,1,1,1,1,-1.8618441649325084,1.8618441649325084,1.5660289314045703,1.3369919522660707,82789070.0,2024-08-01
1,1,1,1,1,-2.9123662976168103,2.9123662976168103,2.6014385114533773,3.989491461812721,146267391.0,2024-08-02
0,1,1,1,1,0.9219529166183427,0.9219529166183427,2.288047455799082,0.35563802234335146,84826312.0,2024-08-05
0,1,1,1,1,-0.6683903092980962,0.6683903092980962,2.56175374193426,1.2103801589581635,70698340.0,2024-08-06
1,1,1,1,1,2.3117263718042667,2.3117263718042667,1.8037449180202578,1.0122238075039525,63276589.0,2024-08-07
0,0,0,0,0,0.4409686233864189,0.4409686233864189,1.1230441101527049,0.1582964289079491,45619558.0,2024-08-08
0,0,0,0,0,0.05253381864574808,0.05253381864574808,0.8947792066790161,0.22889735267078692,42542069.0,2024-08-09
1,0,1,1,1,1.7140229885057563,1.7140229885057563,0.815286624203825,1.0574712643678161,60846812.0,2024-08-14
0,0,0,0,0,0.22420308460048372,0.22420308460048372,0.6818758840810981,0.29833474967004014,44430728.0,2024-08-15
0,0,1,0,1,0.9561436741173835,0.9561436741173835,1.0365402988841417,0.07576987606214443,39121793.0,2024-08-16
0,0,0,0,0,0.3436549131913297,0.3436549131913297,1.318398628007931,0.19151601933057746,41514600.0,2024-08-20
0,0,1,1,1,1.062529215058784,1.062529215058784,1.0365842760888726,0.5950882744237793,50639393.0,2024-08-22
0,0,0,0,0,0.13730630004101033,0.13730630004101033,0.6684659243239192,0.23181583123806676,32693898.0,2024-08-26
0,0,1,0,1,-0.5805256784671258,0.5805256784671258,1.1778122271520488,0.062326376522528155,41066024.0,2024-08-27
0,0,0,1,0,0.008955758552761636,0.008955758552761636,1.1600721029430139,0.360021493820525,38715176.0,2024-08-28
0,0,1,1,1,0.9545983701978915,0.9545983701978915,1.258983183836521,0.43341989791348773,62700110.0,2024-08-29
1,1,1,1,1,-2.0579051944365436,2.0579051944365436,2.016165004371323,0.5694720408742413,60600113.0,2024-08-30
0,0,0,1,0,-0.2046804810896963,0.2046804810896963,0.9033078880406967,0.34053035791914127,46232483.0,2024-09-03
0,0,0,0,0,-0.24321626281877334,0.24321626281877334,1.2161230009620694,0.010890280424731665,44264258.0,2024-09-04
1,1,1,0,1,-1.6830115900365712,1.6830115900365712,2.2111503073062457,0.0600425756445554,68493805.0,2024-09-05
0,0,0,1,0,0.43557035925403914,0.43557035925403914,1.0522284630534653,0.3568748741787386,36394579.0,2024-09-09
0,1,1,0,1,1.0258933289600751,1.0258933289600751,2.80663386185529,0.016399715738245623,75248608.0,2024-09-10
0,0,1,0,1,0.8423217055661905,0.8423217055661905,1.1999783787679443,0.10641751740558275,51892735.0,2024-09-11
0,0,1,0,1,0.5222772719955568,0.5222772719955568,0.6396169444890974,0.11089448925933293,39310501.0,2024-09-12
0,0,0,1,0,0.04086418875702121,0.04086418875702121,1.023712617235902,0.401535072134175,49320970.0,2024-09-16
0,0,0,0,0,-0.2965883460315898,0.2965883460315898,1.3942597651399606,0.11899053403661339,59044937.0,2024-09-17
1,0,1,1,1,1.7064481653010406,1.7064481653010406,0.8406157510376272,1.711791948699682,75315470.0,2024-09-18
0,0,0,1,0,-0.47812532838278365,0.47812532838278365,0.7290786136939958,0.5499316963816572,77503110.0,2024-09-19
0,0,0,0,0,0.28613056681938587,0.28613056681938587,0.6590940961996898,0.14218758228449088,46805672.0,2024-09-23
0,0,0,0,0,-0.22054962366532313,0.22054962366532313,0.5217634905627374,0.02800630141781344,38428587.0,2024-09-24
0,0,0,1,0,0.39646340607676495,0.39646340607676495,0.8374247014171906,0.7613500806960971,48336004.0,2024-09-25
0,0,0,0,0,-0.14502883103266248,0.14502883103266248,0.6627251957655467,0.19045954918749466,42100928.0,2024-09-26
0,0,1,1,1,0.9087386847944714,0.9087386847944714,0.9190180833406116,0.7977880314184024,43005186.0,2024-10-03
0,0,1,0,1,-0.9040455164229229,0.9040455164229229,0.9329424120427013,0.2932039512723068,49964690.0,2024-10-04
0,0,1,1,1,0.9457555477280742,0.9457555477280742,0.7450825707373471,0.46143008101444255,37398693.0,2024-10-07
0,0,1,0,1,0.6926391820925777,0.6926391820925777,0.9002721753088286,0.0017446830783172367,37912244.0,2024-10-08
0,0,0,0,0,-0.1750008663409209,0.1750008663409209,0.536672629695891,0.2373774127594699,44138060.0,2024-10-09
0,0,1,0,1,0.8178336036440196,0.8178336036440196,0.781115584460267,0.28296352531143004,36217215.0,2024-10-11
0,0,0,1,0,0.008586639189432975,0.008586639189432975,0.6758717209127744,0.6199553494762174,34393714.0,2024-10-16
0,0,0,0,0,0.38464840731519,0.38464840731519,0.48110671666066485,0.2953550270455958,37416801.0,2024-10-17
0,0,0,0,0,-0.1642176568193155,0.1642176568193155,0.7279095658131413,0.1265844437982191,36439010.0,2024-10-18
0,0,0,1,0,-0.05311584394221432,0.05311584394221432,0.7090611823423122,0.4420608947449653,34183835.0,2024-10-21
0,0,1,1,1,-0.9137351710896318,0.9137351710896318,1.2547913154182437,0.3531509291641053,49314574.0,2024-10-22
0,0,0,1,0,0.21626671741725637,0.21626671741725637,0.6017448877547321,0.34429661412827367,34979860.0,2024-10-23
0,0,0,1,0,-0.03452800220979999,0.03452800220979999,1.0971436432735455,0.39189282508113765,47268176.0,2024-10-24
0,0,0,1,0,0.3091323570047108,0.3091323570047108,0.375914037557083,0.6113567283780184,30174704.0,2024-10-25
0,0,0,0,0,0.16183737065921883,0.16183737065921883,0.7720962317840975,0.16872406728302913,42899661.0,2024-10-28
1,0,1,1,1,-1.9603110291201886,1.9603110291201886,1.249218152755567,0.7672281512387796,60182451.0,2024-10-30
0,0,0,1,0,0.4220596510973511,0.4220596510973511,0.862913953651185,0.4712999437253911,45667533.0,2024-10-31
0,0,0,0,0,-0.21539646959933073,0.21539646959933073,0.807101088973706,0.02451667133650644,38216975.0,2024-11-01
1,0,1,0,1,1.2091749881539637,1.2091749881539637,1.0898132249360526,0.16321229883646543,39478322.0,2024-11-04
1,0,1,1,1,2.4865614704352206,2.4865614704352206,1.1099796334012157,2.1675047685104905,68181968.0,2024-11-05
0,0,1,1,1,0.7732133188955147,0.7732133188955147,0.6154481688810872,0.3451543042772194,47233212.0,2024-11-06
0,0,0,0,0,0.43316935578651145,0.43316935578651145,0.5828874314373456,0.09402125551954223,46444893.0,2024-11-07
0,0,0,0,0,0.09528745047559074,0.09528745047559074,0.5285006918857571,0.2708169645095857,37586773.0,2024-11-08
0,0,0,0,0,0.04858435248786686,0.04858435248786686,0.7147998727756636,0.07874015748031954,47388640.0,2024-11-12
0,0,1,0,1,-0.6430114368961355,0.6430114368961355,0.8638585682716079,0.021768616353253646,38904109.0,2024-11-13
0,0,0,0,0,0.03388107741826961,0.03388107741826961,1.0433957789897979,0.013552430967311693,50032576.0,2024-11-19
0,0,1,1,1,0.5368331922099846,0.5368331922099846,1.292551398719238,0.4911092294665499,46750285.0,2024-11-20
0,0,0,0,0,0.30993649670693013,0.30993649670693013,0.504918640299152,0.00168443748210132,38226390.0,2024-11-21
0,0,1,0,1,0.5221495155054984,0.5221495155054984,0.5444221776887093,0.21254162970896556,45621288.0,2024-11-25
0,0,0,0,0,-0.3030050778323377,0.3030050778323377,0.5945441827932002,0.03163239823523531,34000163.0,2024-11-26
0,0,0,0,0,0.04638603117803501,0.04638603117803501,0.3014633984653309,0.03975945529546396,26906629.0,2024-12-02
0,0,1,0,1,0.6209534533291385,0.6209534533291385,0.4887472549246112,0.28481065059363603,42787561.0,2024-12-03
0,0,1,0,1,-0.514963557690725,0.514963557690725,0.6220276785861166,0.019743011796431592,34742738.0,2024-12-06
0,0,0,1,0,-0.01985670080916131,0.01985670080916131,0.7124010554089792,0.34252808895800907,35904730.0,2024-12-12
0,0,0,0,0,0.4270038562751241,0.4270038562751241,0.42400990099009045,0.2962546134622008,43695179.0,2024-12-13
0,0,0,1,0,-0.4120041530018623,0.4120041530018623,0.3781922905046373,0.42848431912192175,55773545.0,2024-12-16
1,1,1,0,1,-2.980357113306524,2.980357113306524,3.3966356501870902,0.051299872577726835,108248729.0,2024-12-17
0,0,0,1,0,-0.030702053626245136,0.030702053626245136,1.209077380952377,0.8664801801187217,85919452.0,2024-12-18
0,1,1,1,1,0.8616277085821454,0.8616277085821454,2.5508362411262238,0.7387817778536155,125716674.0,2024-12-19
0,0,1,0,1,0.5988327835574858,0.5988327835574858,1.2927956133967422,0.04398206884885239,57635828.0,2024-12-20
0,0,1,0,1,1.1115034723973665,1.1115034723973665,0.9848001879005478,0.23037212665420484,33160097.0,2024-12-23
0,0,0,0,0,0.006652253450869335,0.006652253450869335,0.7335279399499643,0.29935140528853393,41338891.0,2024-12-24
0,0,1,1,1,-1.0526490837130476,1.0526490837130476,1.1733775144760341,0.6319220407756124,64969310.0,2024-12-26
0,0,1,1,1,-1.1411572914740868,1.1411572914740868,1.2468318903196245,1.196618544226148,56578757.0,2024-12-27
0,0,0,0,0,-0.36380945904593287,0.36380945904593287,1.0543901136623783,0.2864574478936359,57052654.0,2024-12-30
