date,total_gex,gex_sign,gex_oi,gex_volume,activity_ratio,zero_gamma_proximity,spot_above_flip,intraday_range,close_open_change,spot_price,economic_regime
2024-07-08,26299066211.009556,1,-3236254962.664958,-3575215939.562469,1.1047386503251235,1.0,1,0.003708951461903932,-0.00028805991646277157,555.5999999999999,elevated_risk
2024-07-09,28331100969.16452,1,-3343197755.510941,-480430417.26062244,0.1437038585194905,1.0,1,0.0029842160140940714,-0.0007909970157838796,555.9399999999999,high_fragility
2024-07-11,34255080568.59116,1,-614848548.7613196,770103918.6816374,1.2525099396153685,1.0,1,0.011577372470789398,-0.008834425762325513,556.73,high_fragility
2024-07-15,29198619604.893654,1,-3105626727.466756,-536539093.86381227,0.1727635485354882,1.0,1,0.009264807928402343,-0.000889632226037756,561.55,high_fragility
2024-07-18,35212501047.47755,1,6002361120.730537,4899440443.051037,0.8162521955118112,1.0,1,0.016275447171939683,-0.01047429768491168,552.99,stable_positive
2024-07-22,29158111601.933,1,1069639958.7683437,-6558778532.21337,6.131762822104734,1.0,1,0.0076853526220614825,0.0029837251356238286,554.8299999999999,transitional
2024-07-24,28786430832.092983,1,10469764257.284777,6636684251.412948,0.6338905144683842,1.0,1,0.01617898917756804,-0.013901541376671638,542.4,stable_positive
2024-07-25,29581198074.04138,1,9661502722.047367,6300933630.16276,0.6521691098615693,1.0,1,0.018481573843169844,-0.00543086727625391,538.77,stable_positive
2024-08-01,27499237687.758434,1,7191660126.066929,3944567719.896595,0.548491954673872,1.0,1,0.02793998950359233,-0.01730097544202555,541.77,stable_positive
2024-08-02,24694209001.881733,1,9049413883.436855,1733664153.2659094,0.19157750718408795,1.0,1,0.015660289314045703,-0.005319645356976244,532.58,stable_positive
2024-08-05,20825763042.702274,1,8926334599.319077,3086782194.7423935,0.3458062388763537,1.0,1,0.026014385114533772,0.011218825736846239,518.49,stable_positive
2024-08-06,24273101752.693764,1,9527077854.635305,3361841392.52781,0.35287224937414985,1.0,1,0.02288047455799082,0.005643080004622222,521.86,stable_positive
2024-08-07,24581234564.094265,1,10255357799.714577,5995513999.439534,0.5846226057179984,1.0,1,0.0256175374193426,-0.018563021552784564,518.79,stable_positive
2024-08-08,27803637717.608,1,6858175343.888499,1031463348.7011067,0.15039909261291648,1.0,1,0.01803744918020258,0.012864805023763642,530.9,stable_positive
2024-08-09,26666809650.965862,1,6407369742.990906,-930498729.9413786,0.14522319879530313,1.0,1,0.01123044110152705,0.0060021517147657915,532.8,transitional
2024-08-14,29329939605.680836,1,1562019423.4053102,-1047484032.2859269,0.6705960352287678,1.0,1,0.008915906788247272,0.0016579165515335308,544.66,transitional
2024-08-15,28035540071.734932,1,-3818963950.633422,-6023549161.558535,1.5772731137091398,1.0,1,0.00815286624203825,0.006496815286624295,552.55,elevated_risk
2024-08-16,24392023616.61021,1,-1000010533.0738828,-5488749175.866317,5.488691363074669,1.0,1,0.006818758840810981,0.005241014109027577,554.51,elevated_risk
2024-08-20,26448215685.351536,1,-1199971028.8642178,964919489.0497059,0.8041189877417373,1.0,1,0.0062863274613252015,-0.0008047929893587263,558.98,high_fragility
2024-08-22,28796295026.545757,1,1271146690.4520001,449944839.36008805,0.3539676755954064,1.0,1,0.014576222980659722,-0.011269908987485635,556.51,stable_positive
2024-08-26,28173184351.247845,1,-2164266701.4000816,-4796668320.179273,2.2163018620007735,1.0,1,0.008629567811356962,-0.004243758656202256,560.27,elevated_risk
2024-08-27,28856292160.04937,1,-3182699358.902486,-3365155086.2270174,1.0573273522722704,1.0,1,0.006684659243239192,0.003699798030348954,561.66,elevated_risk
2024-08-28,29381439873.740265,1,96455849.54746151,-2647420972.7328506,27.446971699006973,1.0,1,0.011778122271520489,-0.005185224782167249,557.88,transitional
2024-08-29,31431224670.98302,1,-2033161257.3553169,5919562520.639667,2.911506649669136,1.0,1,0.011600721029430138,-0.0034980635719511037,559.2,transitional
2024-08-30,27237412537.077423,1,-3440638469.5877957,-8975449212.618284,2.6086580418004757,1.0,1,0.012589831838365212,0.005189293293150433,563.17,elevated_risk
2024-09-03,27654925280.22912,1,5750015462.080842,4257621164.094852,0.7404538635021487,1.0,1,0.02016165004371323,-0.014969579103252603,552.29,stable_positive
2024-09-04,28578723615.04954,1,5435317867.058732,513274691.2550274,0.09443324269327065,1.0,1,0.009033078880406968,0.0013631406761177751,550.39,stable_positive
2024-09-05,29317518411.699272,1,5950232216.052928,2515553390.520306,0.4227655827840938,1.0,1,0.012161230009620693,-0.002323512861006685,549.8699999999999,stable_positive
2024-09-09,29575345816.587986,1,4544982368.878708,1982769558.8588417,0.4362546205757913,1.0,1,0.009235288717525176,0.0032314330303864704,546.66,stable_positive
2024-09-10,29960917990.91472,1,3396172701.0319943,-103159554.58264817,0.030375238147135775,1.0,1,0.010522284630534652,0.000784156393609946,548.73,transitional
2024-09-11,30414095626.901703,1,-366458312.6160496,-10085355224.71788,27.521152822871393,1.0,1,0.0280663386185529,0.010424640058319506,554.58,elevated_risk
2024-09-12,30661781897.474552,1,-2703790351.2109914,-7726181564.383311,2.8575372202666744,1.0,1,0.011999783787679444,0.007351218896956885,558.33,elevated_risk
2024-09-16,30961483286.770924,1,-2863046504.498822,-4693230779.977914,1.639243642254238,1.0,1,0.005714387439028796,0.0019582013030939984,562.44,elevated_risk
2024-09-17,31157457935.689823,1,-2996285916.0397854,-721606026.5885471,0.2408335008103297,1.0,1,0.010237126172359019,-0.003592284551406782,563.13,high_fragility
2024-09-18,33283710868.96057,1,-2145441842.6066523,1777947314.7587018,0.8287091635159615,1.0,1,0.013942597651399605,-0.004150849682477795,562.33,high_fragility
2024-09-19,35070642012.43478,1,-12157920597.581894,-22655490244.86641,1.8634346279060576,1.0,1,0.008406157510376272,-5.253848443980441e-05,570.75,elevated_risk
2024-09-23,29823671886.83162,1,-2745789990.6662536,-4114476199.929804,1.4984671857338385,1.0,1,0.003921207011627427,0.0005796185056379795,569.54,elevated_risk
2024-09-24,31909075229.178143,1,-3656589545.913666,-11538938219.83846,3.1556558577195313,1.0,1,0.006590940961996899,0.0014373860608609176,571.04,elevated_risk
2024-09-25,33198506061.352135,1,-1977250917.0760398,842223458.8109366,0.425956792603954,1.0,1,0.005217634905627374,-0.0019259726161712063,570.45,high_fragility
2024-09-26,33824616552.378372,1,-4759680067.186685,-4467500410.928545,0.9386135933227043,1.0,1,0.008374247014171906,-0.0036212960061284185,572.3299999999999,elevated_risk
2024-10-03,31189326656.614548,1,4921183012.969284,1946691904.2311099,0.395573970547488,1.0,1,0.007600994077834179,0.0008107727016357099,568.14,stable_positive
2024-10-04,29132483260.669594,1,2042754954.719829,-5550891806.415247,2.717355693393274,1.0,1,0.009190180833406116,0.0011007250808071905,573.0,transitional
2024-10-07,31907881880.86164,1,6634442305.355279,729709491.451939,0.10998806800428759,1.0,1,0.009329424120427013,-0.006126378435147909,568.06,stable_positive
2024-10-08,32150989869.465485,1,1393765789.6475646,272104188.69552743,0.19522949315920088,1.0,1,0.007450825707373471,0.004821009081028014,573.1099999999999,stable_positive
2024-10-09,30801427316.762775,1,186210107.1395701,-847074512.8107413,4.549025430589723,1.0,1,0.009002721753088286,0.006943959801800577,576.5999999999999,transitional
2024-10-11,29939948747.58,1,-2091110450.4400783,-1988762682.8123507,0.9510557811012861,1.0,1,0.007672945056852831,0.006127940282961699,579.34,high_fragility
2024-10-16,33813353035.68812,1,-3217833876.0610766,-5778429270.990048,1.7957512704364262,1.0,1,0.006674945669046888,0.00434647624961189,582.22,elevated_risk
2024-10-17,35053942884.9267,1,-2968299976.9771767,762022687.8791604,0.2567202418184096,1.0,1,0.006758717209127744,-0.006076018501134894,582.62,high_fragility
2024-10-18,28132539783.22598,1,-2414642895.574829,-2218757856.6964107,0.9188761869353828,1.0,1,0.004811067166606648,0.0008903042443542413,584.66,high_fragility
2024-10-21,30417344573.6158,1,-751791382.6551979,-5213622878.704527,6.934933013319344,1.0,1,0.007279095658131412,-0.00037680911192948063,583.81,elevated_risk
2024-10-22,32523059605.893288,1,-541495136.869387,-7646756380.336414,14.121560582326842,1.0,1,0.0070906118234231215,0.003906720592031831,583.14,elevated_risk
2024-10-23,33963150630.194824,1,4490060764.268632,-2871866382.861651,0.6396052377989228,1.0,1,0.012547913154182437,-0.00562570966521003,578.56,transitional
2024-10-24,35844364955.09051,1,404511517.9991532,-1117720516.8262255,2.7631364425785407,1.0,1,0.006017448877547321,-0.00127590606572642,579.8,transitional
2024-10-25,30657171617.20436,1,1513560725.7574027,1119204539.7628546,0.7394513617567555,1.0,1,0.010971436432735456,-0.004247562380698573,578.76,stable_positive
2024-10-28,32721590945.6926,1,538909936.7747319,3605943218.0398803,6.691179679522572,1.0,1,0.0037591403755708303,-0.003003879295547392,580.99,stable_positive
2024-10-30,32633282325.823124,1,2955024687.591476,-1052768992.7853912,0.3562640262215412,1.0,1,0.006932856233549669,-0.0022019990022191555,579.16,transitional
2024-10-31,28608752925.77337,1,8074327088.380595,5518370238.134021,0.6834464566186899,1.0,1,0.01249218152755567,-0.012023073180902007,569.3199999999999,stable_positive
2024-11-01,28149471850.457123,1,4340724681.942158,5991222462.225962,1.3802355369715194,1.0,1,0.00862913953651185,-0.0004900931176925128,571.66,stable_positive
2024-11-04,28003821541.8453,1,5382253437.526709,3316252610.1218386,0.6161457554190809,1.0,1,0.00807101088973706,-0.0023985433663643767,570.16,stable_positive
2024-11-05,28894269826.697792,1,1466444528.4514773,183189860.33273518,0.12492109778347929,1.0,1,0.010898132249360527,0.010442583312892098,577.43,stable_positive
2024-11-06,29127160726.94995,1,-7241261142.80177,-3900199987.9973006,0.5386078351661607,1.0,1,0.011099796334012157,0.0031228784792938185,590.98,elevated_risk
2024-11-07,29465531920.48408,1,-9232838682.669796,-4689193904.267894,0.507882143881664,1.0,1,0.006154481688810872,0.004265866324947684,595.98,elevated_risk
2024-11-08,28505752072.15388,1,-7990850942.473677,-1978488485.020054,0.24759421734471573,1.0,1,0.005828874314373456,0.003388295284902118,598.21,high_fragility
2024-11-12,34003387802.13223,1,-4627791735.526137,3507297989.6060605,0.7578772317435138,1.0,1,0.008218079775506046,-0.0029732077236586706,597.28,transitional
2024-11-13,36664067381.80284,1,-5666587273.750453,4091530266.7558985,0.7220448691771234,1.0,1,0.007147998727756636,-0.00030132078946038465,597.62,transitional
2024-11-19,32606248413.05559,1,-2571799064.056029,-1895934302.4618504,0.737201567945102,1.0,1,0.011997400420721359,0.00956029484701804,590.68,high_fragility
2024-11-20,33080754227.76081,1,-2424958564.76234,-7056818395.167377,2.9100779278094535,1.0,1,0.010433957789897978,0.00020325891798503429,590.74,elevated_risk
2024-11-21,35539698885.96745,1,-6456765634.190442,-5833673440.456042,0.9034977837146595,1.0,1,0.012925513987192381,0.0004550050556116984,593.59,elevated_risk
2024-11-25,34263307722.200573,1,-8664491696.637577,-3862185147.45764,0.44574861199952853,1.0,1,0.009440886042167014,-0.003319322124366175,598.07,elevated_risk
2024-11-26,36528763600.80519,1,-11974159747.718494,-734160680.9525439,0.06131208338793273,1.0,1,0.005444221776887093,0.0030895123580494703,601.22,high_fragility
2024-12-02,31995463042.721413,1,-9417657683.551844,-443102165.6648047,0.047050145647010815,1.0,1,0.003068146010580995,0.0010945818199909914,604.54,high_fragility
2024-12-03,35798230476.357895,1,-8830278919.281607,809161440.8442026,0.09163486773643527,1.0,1,0.003014633984653309,0.0008617975107310062,604.66,high_fragility
2024-12-06,37313128054.7034,1,-9562929724.919085,-4428278597.76066,0.4630671483678742,1.0,1,0.003374818912156045,0.0006091136573157692,607.83,elevated_risk
2024-12-12,45109276116.69696,1,-4771111060.73111,9623288809.690098,2.0169911551410116,1.0,1,0.004665501665072912,-0.003709321111807181,604.27,transitional
2024-12-13,39990692255.97243,1,-5329004362.215372,-8935514064.134287,1.6767698911058158,1.0,1,0.007124010554089792,-0.0036114775725592696,603.72,elevated_risk
2024-12-16,42935330985.01346,1,-9403842980.399786,-4853521457.595996,0.5161210653678586,1.0,1,0.0042400990099009045,0.0013036303630362435,606.36,elevated_risk
2024-12-17,41850653046.18051,1,-4584039978.440294,-3776924975.8318806,0.823929327317291,1.0,1,0.003781922905046373,0.00016551084923601688,603.95,elevated_risk
2024-12-18,31951548903.309696,1,7911084385.9910145,6874714794.658583,0.8689977832662688,1.0,1,0.0339663565018709,-0.029305606145898944,584.8000000000001,stable_positive
2024-12-19,34138455556.42006,1,8590519202.886972,-590865531.4348224,0.06878111991604108,1.0,1,0.01209077380952377,-0.008894751082251066,585.81,transitional
2024-12-20,31902309389.642952,1,5552378251.530065,-3755643114.4160004,0.6764026052045465,1.0,1,0.02550836241126224,0.016123210203344958,590.74,transitional
2024-12-23,35494332162.55985,1,2311826100.009112,-11281226934.767317,4.879790454274589,1.0,1,0.012927956133967423,0.006430977000795526,594.88,transitional
2024-12-24,40744149059.571945,1,-6763431381.195309,-17818845821.784664,2.6345866199407673,1.0,1,0.009848001879005478,0.00879106130255345,601.26,elevated_risk
2024-12-26,41328658765.52737,1,-4264192303.7674675,-16052496393.881096,3.7644869767478624,1.0,1,0.0073352793994996435,0.0030692243536280766,601.04,elevated_risk
2024-12-27,33971908720.214573,1,3929834987.6954584,-9217959174.115538,2.3456351737356664,1.0,1,0.011733775144760341,-0.004234026173979939,595.12,transitional
2024-12-30,33367065787.688396,1,8198443004.240381,-1660198864.392986,0.2025017266735039,1.0,1,0.012468318903196246,0.0005613295004168143,588.01,transitional
2024-12-31,29681039113.93795,1,7037345789.206479,-2180695854.0607553,0.3098747623579042,1.0,1,0.010543901136623783,-0.006484094896635784,586.34,transitional
