date,pattern_type,detected,criterion_1_volatility_amplification,criterion_2_directional_followthrough,criterion_3_strike_convergence,criterion_4_range_expansion,realized_vol_t1,forecast_vol,price_change,distance_t,distance_t1,intraday_range,avg_5day_range
2024-04-29,gamma_positioning,True,False,True,False,False,0.6861937811237894,1.1391004915379093,1.8000000000000114,,,3.5,5.741439999999988
2024-04-30,gamma_positioning,False,True,True,False,True,1.5100203195346396,0.998183480533019,-8.079999999999984,,,7.579999999999984,5.051439999999991
2024-05-01,gamma_positioning,True,True,True,False,True,1.6638353152793024,1.0408302815110448,-1.6299999999999955,,,8.324999999999989,5.255999999999995
2024-05-02,gamma_positioning,True,True,True,False,False,1.2553709680612983,1.2058127736245017,4.67999999999995,,,6.339999999999975,6.072999999999991
2024-05-03,gamma_positioning,True,False,True,False,False,0.7803790412485971,1.1875668218515514,6.260000000000048,,,3.9899999999999523,5.9849999999999905
2024-05-06,gamma_positioning,False,False,True,False,False,0.6407650463635246,1.1791598850495253,5.28000000000003,,,3.310000000000059,5.94699999999998
2024-05-07,gamma_positioning,True,False,True,False,False,0.40994701628185876,1.1700741380974722,0.5699999999999363,,,2.1200000000000045,5.908999999999992
2024-05-08,gamma_positioning,True,False,True,False,False,0.5027166031825872,0.9500594774469162,0.05000000000006821,,,2.6000000000000227,4.816999999999996
2024-05-09,gamma_positioning,True,False,True,False,False,0.6733183382355704,0.7178357350275731,2.9799999999999045,,,3.502399999999966,3.672000000000003
2024-05-10,gamma_positioning,False,False,True,False,False,0.5846325167037784,0.6014252090624275,0.6700000000000728,,,3.044999999999959,3.104480000000001
2024-05-13,gamma_positioning,True,True,True,False,False,0.5624772033556564,0.5622759041534637,0.06999999999993634,,,2.92999999999995,2.9154800000000023
2024-05-14,gamma_positioning,True,True,True,False,False,0.6248805656411419,0.5466183355518901,2.3899999999999864,,,3.2700000000000955,2.8394799999999805
2024-05-15,gamma_positioning,False,True,True,False,True,0.924912227717183,0.5896050454237468,6.480000000000018,,,4.900000000000091,3.0694799999999987
2024-05-16,gamma_positioning,True,False,True,False,False,0.5639978058975998,0.674044170330666,-1.0899999999999181,,,2.981800000000021,3.5294800000000124
2024-05-17,gamma_positioning,True,False,True,False,False,0.4155255453772654,0.6521800638630719,0.7599999999999909,,,2.199999999999932,3.4253600000000235
2024-05-20,gamma_positioning,True,False,True,False,False,0.450911217598022,0.6183586695977692,0.6099999999999,,,2.390100000000075,3.2563600000000177
2024-05-21,gamma_positioning,False,False,True,False,False,0.461080999698873,0.5960454724462423,1.3000000000000682,,,2.449999999999932,3.148380000000043
2024-05-22,gamma_positioning,True,True,True,False,False,0.7134363852556429,0.5632855592577886,-1.5299999999999727,,,3.7799999999999727,2.98438000000001
2024-05-23,gamma_positioning,True,True,True,False,True,1.5875731994828546,0.5209903907654805,-3.8700000000000045,,,8.350000000000023,2.7603799999999863
2024-05-24,gamma_positioning,False,False,True,False,False,0.6401103052281675,0.7257054694825315,3.480000000000018,,,3.38900000000001,3.834019999999987
2024-05-28,gamma_positioning,False,False,True,False,False,0.6417394915158222,0.770622421452712,0.36999999999989086,,,3.3999999999999773,4.071820000000002
2024-05-29,gamma_positioning,True,False,True,False,False,0.3687511879870634,0.8087880762362719,-3.7099999999999227,,,1.9399999999999409,4.273799999999983
2024-05-30,gamma_positioning,False,False,True,False,False,0.7405139587837976,0.7903221138939099,-3.490000000000009,,,3.8700000000000045,4.171799999999985
2024-05-31,gamma_positioning,False,True,True,False,True,1.733128543527312,0.795737628599541,4.759999999999991,,,9.139999999999986,4.189799999999991
2024-06-03,gamma_positioning,True,True,True,False,True,1.2713148920045327,0.8248486974084324,0.42999999999995,,,6.709999999999923,4.3477999999999835
2024-06-05,gamma_positioning,False,True,True,False,False,1.1155666111807319,0.9813366936554138,6.279999999999973,,,5.9646000000000186,5.169999999999959
2024-06-07,gamma_positioning,False,False,True,False,False,0.8155277991048892,1.0850920301164853,-0.6499999999999773,,,4.355000000000018,5.748919999999975
2024-06-10,gamma_positioning,False,False,True,False,False,0.6384646977560317,0.9015718812320008,1.6499999999999773,,,3.419999999999959,4.7919199999999815
2024-06-11,gamma_positioning,False,True,True,False,False,0.9237359158208466,0.7750018423823006,1.2900000000000773,,,4.960000000000036,4.133919999999989
2024-06-12,gamma_positioning,False,False,True,False,False,0.7056302645189985,0.8011540483515971,4.409999999999968,,,3.82000000000005,4.287920000000009
2024-06-13,gamma_positioning,False,False,True,False,False,0.6885427228315999,0.7191667790192504,1.0900000000000318,,,3.7350000000000136,3.8590000000000146
2024-06-14,gamma_positioning,False,False,True,False,False,0.5453406536718233,0.7543802800064731,0.32999999999992724,,,2.9599999999999227,4.058000000000016
2024-06-17,gamma_positioning,False,True,True,False,True,1.2653628221531599,0.7003428509198598,4.32000000000005,,,6.922799999999938,3.7789999999999964
2024-06-18,gamma_positioning,False,False,True,False,False,0.3445823989498416,0.8257224757992855,1.3899999999999864,,,1.8899999999999864,4.479559999999992
2024-06-20,gamma_positioning,False,True,True,False,False,0.903107861060339,0.7098917724250845,-1.490000000000009,,,4.940000000000055,3.865559999999982
2024-06-21,gamma_positioning,False,False,True,False,False,0.4830030669776488,0.7493872917333526,-2.490000000000009,,,2.6299999999999955,4.089559999999983
2024-06-24,gamma_positioning,False,True,True,False,False,0.7978037365957992,0.7082793605625624,-1.7699999999999818,,,4.330000000000041,3.8685599999999796
2024-06-25,gamma_positioning,False,False,True,False,False,0.5065800341390875,0.7587719771473577,2.090000000000032,,,2.759999999999991,4.142560000000003
2024-06-26,gamma_positioning,False,False,True,False,False,0.5884401752488564,0.6070154195445431,0.67999999999995,,,3.2100000000000364,3.310000000000014
2024-06-27,gamma_positioning,False,False,True,False,False,0.4301114629280566,0.6557869748043461,0.8600000000000136,,,2.3500000000000227,3.574000000000024
2024-06-28,gamma_positioning,False,True,True,False,True,1.3468817757524396,0.5611876951778896,-2.1499999999999773,,,7.329999999999927,3.0560000000000174
2024-07-01,gamma_positioning,False,False,True,False,False,0.6161293871713085,0.7339634369328477,1.1200000000000045,,,3.3600000000000136,3.9960000000000035
2024-07-02,gamma_positioning,True,True,True,False,True,0.9763027995847094,0.6976285670479496,3.669999999999959,,,5.360000000000014,3.8019999999999983
2024-07-03,gamma_positioning,True,False,True,False,False,0.5766510717005882,0.791573120137074,2.4500000000000455,,,3.1800000000000637,4.322000000000003
2024-07-05,gamma_positioning,True,False,True,False,False,0.7085677196018949,0.7892152994274204,3.17999999999995,,,3.92999999999995,4.316000000000008
2024-07-08,gamma_positioning,True,False,True,False,False,0.3710020170004179,0.844906550762188,0.6399999999999864,,,2.0600999999999203,4.6319999999999935
2024-07-09,gamma_positioning,True,False,True,False,False,0.29865783886869274,0.6497305990117836,0.5400000000000773,,,1.6599999999999682,3.5780199999999924
2024-07-10,gamma_positioning,False,,,,,,,,,,,
2024-07-11,gamma_positioning,True,True,True,False,True,1.168056354226567,0.5862362893512605,0.6599999999999682,,,6.5,3.2380199999999832
2024-07-12,gamma_positioning,False,True,True,False,True,1.1643065054733088,0.624587000279632,3.509999999999991,,,6.519999999999982,3.4660199999999803
2024-07-15,gamma_positioning,True,True,True,False,False,0.9273057539223137,0.7421180870341761,1.5399999999999636,,,5.2070999999999685,4.134019999999964
2024-07-16,gamma_positioning,False,False,True,False,False,0.5417271536309786,0.7858656938982599,3.330000000000041,,,3.0599999999999454,4.389439999999968
2024-07-17,gamma_positioning,False,False,True,False,False,0.7002549646281425,0.820010721224372,-7.919999999999959,,,3.8999999999999773,4.589419999999973
2024-07-18,gamma_positioning,True,True,True,False,True,1.644772554554343,0.900330146376262,-4.280000000000086,,,9.090000000000032,5.037419999999974
2024-07-19,gamma_positioning,False,True,True,False,False,1.1238820379242014,0.9956733864418172,-3.669999999999959,,,6.170000000000073,5.555419999999981
2024-07-22,gamma_positioning,True,False,True,False,False,0.7662489858469305,0.9875884929319959,5.659999999999968,,,4.25,5.4854199999999995
2024-07-23,gamma_positioning,False,False,True,False,False,0.6247968507349555,0.9553771393169193,-0.8700000000000045,,,3.4600000000000364,5.294000000000006
2024-07-24,gamma_positioning,True,True,True,False,True,1.6407072778670797,0.9719910787377145,-12.549999999999955,,,8.879999999999995,5.374000000000024
2024-07-25,gamma_positioning,True,True,True,False,True,1.8582492895748586,1.160081541385502,-2.82000000000005,,,10.004999999999995,6.370000000000028
2024-07-26,gamma_positioning,False,False,True,False,False,1.0469473220189636,1.202776888389605,6.030000000000086,,,5.7000000000000455,6.55300000000002
2024-07-29,gamma_positioning,False,False,True,False,False,0.7948454365224921,1.1873899452085575,0.31999999999993634,,,4.329999999999927,6.459000000000015
2024-07-30,gamma_positioning,False,True,True,False,True,1.6282287822878314,1.1931092353436699,-2.759999999999991,,,8.825000000000045,6.475
2024-07-31,gamma_positioning,False,False,True,False,False,1.0747989324812637,1.3937956216542449,8.809999999999945,,,5.920100000000048,7.548000000000002
2024-08-01,gamma_positioning,True,True,True,False,True,2.8431888915489614,1.2806139525770819,-7.7999999999999545,,,15.438800000000015,6.956020000000012
2024-08-02,gamma_positioning,True,True,True,False,False,1.5744042034152725,1.4776018729719023,-10.110000000000014,,,8.389999999999986,8.042780000000016
2024-08-05,gamma_positioning,True,True,True,False,True,2.5725772159727973,1.583093249251164,-15.519999999999982,,,13.31000000000006,8.580780000000004
2024-08-06,gamma_positioning,True,True,True,False,False,2.27520827348463,1.9386396051412251,4.769999999999982,,,11.879999999999995,10.37678000000003
2024-08-07,gamma_positioning,True,True,True,False,False,2.6102070720703323,2.0680355033805844,-3.490000000000009,,,13.538099999999986,10.98778000000002
2024-08-08,gamma_positioning,True,False,True,False,False,1.780834825214347,2.3751171312983983,11.990000000000009,,,9.449999999999932,12.511380000000008
2024-08-09,gamma_positioning,True,False,True,False,False,1.116343646222264,2.162646318031476,2.340000000000032,,,5.9500000000000455,11.313619999999991
2024-08-12,gamma_positioning,False,False,True,False,False,0.8963564423275214,2.071034206592874,0.2799999999999727,,,4.779999999999973,10.825620000000004
2024-08-13,gamma_positioning,False,False,True,False,False,1.1069293779056897,1.735790051863819,8.769999999999982,,,6.0,9.119619999999987
2024-08-14,gamma_positioning,True,False,True,False,False,0.8901149425287416,1.502134272748031,1.7100000000000364,,,4.840000000000032,7.943619999999987
2024-08-15,gamma_positioning,True,False,True,False,False,0.810024047588916,1.1581158468397128,9.32000000000005,,,4.480000000000018,6.203999999999996
2024-08-16,gamma_positioning,True,False,True,False,False,0.6783207952228881,0.9639536913146264,1.2399999999998954,,,3.759999999999991,5.210000000000013
2024-08-19,gamma_positioning,False,True,True,False,False,1.0275012955451117,0.8763491211147514,5.300000000000068,,,5.75,4.772000000000003
2024-08-20,gamma_positioning,True,False,True,False,False,0.6291390728476797,0.9025780917582693,-0.9099999999999682,,,3.5149999999999864,4.966000000000008
2024-08-21,gamma_positioning,False,True,True,False,True,1.3163997003317747,0.8070200307466673,1.919999999999959,,,7.3799999999999955,4.469000000000006
2024-08-22,gamma_positioning,True,True,True,False,True,1.4742368127719123,0.8922769823072739,-4.399999999999977,,,8.199999999999932,4.9769999999999985
2024-08-23,gamma_positioning,False,True,True,False,False,1.0317897995125804,1.0251195353438731,5.909999999999968,,,5.800000000000068,5.7209999999999805
2024-08-26,gamma_positioning,True,False,True,False,False,0.8666345690900362,1.0958133362018116,-1.3400000000000318,,,4.860000000000014,6.128999999999996
2024-08-27,gamma_positioning,True,False,True,False,False,0.666001851983741,1.0636399909107965,0.7699999999999818,,,3.7399999999998954,5.950999999999999
2024-08-28,gamma_positioning,True,True,True,False,False,1.1839512806734755,1.0710125467380087,-3.259999999999991,,,6.610000000000014,5.995999999999981
2024-08-29,gamma_positioning,True,True,True,False,False,1.1641443538998835,1.044522862806349,0.05000000000006821,,,6.5,5.8419999999999845
2024-08-30,gamma_positioning,True,True,True,False,False,1.2524836786829512,0.9825043710319432,5.329999999999927,,,7.060000000000059,5.501999999999998
2024-09-03,gamma_positioning,True,True,True,False,True,2.046804810896963,1.0266431468660175,-11.599999999999909,,,11.299999999999955,5.753999999999996
2024-09-04,gamma_positioning,True,False,True,False,False,0.9020782285143685,1.2626771952274027,-1.1299999999999955,,,4.969999999999914,7.041999999999985
2024-09-05,gamma_positioning,True,False,True,False,False,1.2189552591837747,1.3098924705335284,-1.3400000000000318,,,6.699499999999944,7.287999999999988
2024-09-06,gamma_positioning,False,True,True,False,True,2.250351617440219,1.3168932662355881,-9.25,,,12.159999999999968,7.3058999999999745
2024-09-09,gamma_positioning,True,False,True,False,False,0.9205541626251509,1.5341347189436552,6.0499999999999545,,,5.030000000000086,8.437899999999967
2024-09-10,gamma_positioning,True,False,True,False,False,1.0514039978862557,1.467748815732095,2.3799999999999955,,,5.769999999999982,8.031899999999974
2024-09-11,gamma_positioning,True,True,True,False,True,2.7776775729591243,1.2686686531299536,5.6299999999999955,,,15.399999999999977,6.925899999999979
2024-09-12,gamma_positioning,True,False,True,False,False,1.191221449140562,1.6437885220189046,4.670000000000073,,,6.659999999999968,9.011899999999992
2024-09-13,gamma_positioning,False,False,True,False,False,0.6369993416487122,1.6382417600102623,2.919999999999959,,,3.5799999999999272,9.003999999999996
2024-09-16,gamma_positioning,True,False,True,False,False,0.5703219387392574,1.3155713048519608,0.8300000000000409,,,3.2100000000000364,7.287999999999988
2024-09-17,gamma_positioning,True,False,True,False,False,1.0274033423908362,1.2455248600747821,0.2300000000000182,,,5.785000000000082,6.923999999999978
2024-09-18,gamma_positioning,True,True,True,False,False,1.4000712504453177,1.2407247289756982,-1.6700000000000728,,,7.860000000000014,6.926999999999998
2024-09-19,gamma_positioning,True,False,True,False,False,0.84065991803565,0.9652034644729369,9.580000000000041,,,4.7999999999999545,5.419000000000006
2024-09-20,gamma_positioning,False,False,True,False,False,0.7285525736911547,0.8950911582519545,-2.730000000000018,,,4.139999999999986,5.047000000000002
2024-09-23,gamma_positioning,True,False,True,False,False,0.39189355240752705,0.913401804660443,1.419999999999959,,,2.232499999999959,5.159000000000015
2024-09-24,gamma_positioning,True,False,True,False,False,0.6581480833187452,0.8777161273940969,1.6299999999999955,,,3.759999999999991,4.963499999999999
2024-09-25,gamma_positioning,True,False,True,False,False,0.5227703319065361,0.8038650755796788,-1.259999999999991,,,2.980000000000018,4.558499999999981
2024-09-26,gamma_positioning,True,True,True,False,True,0.8404682858640677,0.6284048918719225,2.259999999999991,,,4.810000000000059,3.582499999999982
2024-09-27,gamma_positioning,False,True,True,False,False,0.6649517909951648,0.6283665654376059,-0.8299999999999272,,,3.800000000000068,3.584500000000003
2024-09-30,gamma_positioning,False,True,True,False,True,1.0980200780814198,0.615646408898408,2.2899999999999636,,,6.2999999999999545,3.5165000000000193
2024-10-01,gamma_positioning,False,True,True,False,True,1.417853751187078,0.7568717140331865,-5.139999999999986,,,8.062199999999962,4.330000000000018
2024-10-02,gamma_positioning,False,False,True,False,False,0.8139085187919691,0.9088128476068531,0.2400000000000091,,,4.6299999999999955,5.190440000000012
2024-10-03,gamma_positioning,True,False,True,False,False,0.7594836391814307,0.9670404849839397,-1.0399999999999636,,,4.3125,5.520440000000008
2024-10-04,gamma_positioning,True,False,True,False,False,0.9180076093406385,0.9508435556474122,5.159999999999968,,,5.259999999999991,5.420939999999996
2024-10-07,gamma_positioning,True,False,True,False,False,0.9386932018316226,1.001454719316507,-5.180000000000064,,,5.329899999999952,5.71293999999998
2024-10-08,gamma_positioning,True,False,True,False,False,0.7415077551162788,0.9695893440665475,5.3700000000000045,,,4.250099999999975,5.51891999999998
2024-10-09,gamma_positioning,True,True,True,False,False,0.8940638319991825,0.8343201448523878,3.9700000000000273,,,5.160000000000082,4.756499999999983
2024-10-10,gamma_positioning,False,False,True,False,False,0.5363372849877688,0.8503512074938305,-1.009999999999991,,,3.090000000000032,4.8625
2024-10-11,gamma_positioning,True,False,True,False,False,0.7626212084613121,0.8057219366550982,3.4500000000000455,,,4.420000000000073,4.6180000000000065
2024-10-14,gamma_positioning,False,True,True,False,False,0.7769715224534439,0.7746446564792328,4.740000000000009,,,4.539999999999964,4.450000000000022
2024-10-15,gamma_positioning,False,True,True,False,True,1.096105419296978,0.7423003206035971,-4.540000000000077,,,6.355000000000018,4.292020000000025
2024-10-16,gamma_positioning,True,False,True,False,False,0.6646058732612063,0.8132198534397368,2.519999999999982,,,3.8700000000000045,4.713000000000034
2024-10-17,gamma_positioning,True,False,True,False,False,0.6800034343607858,0.7673282616921416,0.05000000000006821,,,3.9600000000000364,4.455000000000018
2024-10-18,gamma_positioning,True,False,True,False,False,0.4806787663148438,0.796061491566745,2.240000000000009,,,2.8099999999999454,4.629000000000019
2024-10-21,gamma_positioning,True,False,True,False,False,0.7281839521614765,0.7396730031374513,-0.9600000000000364,,,4.249900000000025,4.306999999999993
2024-10-22,gamma_positioning,True,False,True,False,False,0.706301858328191,0.7299154890790579,-0.30999999999994543,,,4.1200000000000045,4.248980000000006
2024-10-23,gamma_positioning,True,True,True,False,True,1.2618903441236151,0.6519547768853006,-5.330000000000041,,,7.293600000000083,3.801980000000003
2024-10-24,gamma_positioning,True,False,True,False,False,0.6025136385608548,0.7714116710577823,1.25,,,3.4899999999998954,4.486700000000019
