ticker,date,feature_version,_computed_at,atr_14,day_of_month,day_of_week,dist_to_flip,gex_concentration,gex_regime_encoded,is_month_end,is_month_start,log_ret_1d,month,net_call_gex,net_gex,net_gex_roc_10d,net_gex_roc_1d,net_gex_roc_3d,net_gex_roc_5d,net_gex_zscore_60d,net_put_gex,options_count,overnight_gap,price_vs_sma_21,price_vs_sma_5,price_vs_sma_50,put_call_ratio,realized_vol_10d,realized_vol_21d,realized_vol_5d,realized_vol_60d,realized_vol_rolling_3d,realized_vol_rolling_5d,realized_vol_t1,realized_vol_t3,relative_volume,ret_10d,ret_1d,ret_21d,ret_3d,ret_5d,sma_10,sma_21,sma_5,sma_50,spot_price,target_any_materialization,target_directional_move,target_gap_move,target_range_expansion,target_return_pct,volume_sma_21,volume_sma_5,gap_abs,gap_large,ret_accel,ret_momentum,sma_10_50_diff,sma_5_21_diff,sma_5_21_cross,vol_ratio_5_21,vol_ratio_5_60,vol_spike
SPY,2024-01-23,v1.0,2026-05-18T01:54:56.147192+00:00,4.192494357142858,23.0,1.0,0.8325867711198729,-0.8325867711198729,-1.0,0.0,0.0,0.0029121342077224,1.0,-18864422328.96502,-31824726598.69871,0.0114093445309622,-0.1176424077366611,0.1695710038907736,0.1467657888475641,0.0,-13576577591.703611,7892.0,0.0011582330867557,0.0202801708434736,0.0103269890390074,0.0456468026473755,0.7196921991540506,0.1016524506796481,0.1056222445716252,0.1102481126682919,0.1122112251899689,0.1737899018930627,0.5639044218659756,0.0227,0.4743,0.6167373555327538,0.0216181113363927,0.0029163785896142,0.0354502217400086,0.0175658469599771,0.0209083078886299,464.9955047,462.4947043809524,467.0509459999999,451.27491884000005,484.99,0.0,0.0,1.0,0.0,0.1093099038897769,80983095.23809524,79464960.0,0.0011582330867557,0,0.0146494683703629,0.0563585296286385,13.720585859999971,4.556241619047512,1,1.0437962446023135,0.9825051161913199,0
SPY,2024-01-24,v1.0,2026-05-18T01:54:56.147194+00:00,4.152869142857144,24.0,2.0,0.8321540944769988,-0.8321540944769988,-1.0,0.0,0.0,0.001092573574706,1.0,-18071774565.754456,-32044484769.37342,0.1001168720218798,-0.0069052649986848,-0.2752877806598539,0.1747669643167581,0.0,-14301029746.185452,7926.0,0.0060842659887368,0.0200983692814553,0.0059395718125663,0.0443888103430563,0.7913461787690476,0.0837685589703002,0.0917185102348819,0.0979228595478461,0.1067573157414214,0.3181171639506431,0.5417907871125165,0.6126,1.2313,1.0125741378776554,0.0242888255621874,0.001093170650644,0.0268457787592791,0.0061355052324859,0.0277373261427214,466.1156769,463.0828057619047,469.6007874,452.31240542000006,484.85,1.0,1.0,1.0,0.0,0.543892540019363,80749642.85714285,82049180.0,0.0060842659887368,0,0.0050423345818419,0.054583104902000495,13.803271479999921,6.517981638095307,1,1.0676454362442342,0.9172472134139685,0
SPY,2024-01-25,v1.0,2026-05-18T01:54:56.147196+00:00,4.084049214285719,25.0,3.0,0.8323522535084769,-0.8323522535084769,-1.0,0.0,0.0,0.0054242109105787,1.0,-19246171238.13821,-33783815348.110336,-0.0014966683095589,-0.0542786252066466,-0.1864430197410308,0.1184508756968271,0.0,-15141499249.97344,8388.0,0.0045118332994401,0.0241727447304327,0.006596094879766,0.0478506885669702,0.786727867201402,0.0817958598263788,0.087466134526448,0.0696688507579831,0.1024604653419744,0.3960638121986578,0.2898065855014343,0.1148,0.4612,0.8953139987482269,0.0240684061425753,0.0054389485772682,0.0303599834891387,0.0094735109890518,0.0242187585347642,467.2319611,463.74922828571425,471.8469726,453.2700366400001,487.81,0.0,0.0,0.0,0.0,-0.1270413704075462,81005100.0,78182940.0,0.0045118332994401,0,0.0040345624117836,0.0545787420239029,13.961924459999864,8.097744314285762,1,0.7965236279154462,0.6799583012420621,0
SPY,2024-01-26,v1.0,2026-05-18T01:54:56.147198+00:00,3.984640428571436,26.0,4.0,0.829903909167409,-0.829903909167409,-1.0,0.0,0.0,-0.0012711542642634,1.0,-17986495194.067005,-32909897910.91359,0.1014880303380403,0.0258679319725096,-0.0340983702986233,-0.3097289898904498,0.0,-15516767065.149956,8662.0,-0.0009015319459358,0.0216710079188082,0.0032563611104841,0.0443222398585694,0.8626898624623818,0.0815872167199554,0.0885714937719365,0.0644896663207519,0.101466891966909,0.4578456654084799,0.3740850304409415,0.7306,0.7983,0.9344573790743256,0.023218305993126,-0.0012703466899017,0.0247241964672169,0.0052594126278273,0.0103227318558677,468.3083435,464.294233,472.81629639999994,454.2237433000001,487.24,1.0,1.0,0.0,0.0,0.791941076301257,82017223.8095238,71344360.0,0.0009015319459358,0,0.006529759317729001,0.0350469283230846,14.084600199999898,8.522063399999922,1,0.7281085176876626,0.6355734241475478,0
SPY,2024-01-29,v1.0,2026-05-18T01:54:56.147200+00:00,3.805288142857153,29.0,0.0,0.8254620803049424,-0.8254620803049424,-1.0,1.0,0.0,0.0078880940986181,1.0,-17152857338.092815,-29958014145.94736,0.1281629615913001,0.0896959259173916,0.0651116920257119,-0.0520859293872026,0.0,-13366544629.143246,8632.0,0.0006564542837606,0.0282470307515962,0.0079565998078134,0.0505958002242474,0.7792605258518076,0.0824021062816258,0.0884394198095355,0.0348365542114599,0.1001110183220954,0.4994231205434263,0.4255518793284787,0.1528,0.1304,0.7505919795729308,0.0306075509127116,0.0079192870766457,0.0309750711234497,0.0121139372516161,0.0161752846396956,469.7282684,464.97826271428573,474.3383972,455.0870257600002,490.9,0.0,0.0,0.0,0.0,-0.0773505404360118,81699247.61904761,68439940.0,0.0006564542837606,0,0.004194650174970399,0.0471503557631453,14.641242639999803,9.36013448571424,1,0.3939029716324996,0.3479791866624065,0
SPY,2024-01-30,v1.0,2026-05-18T01:54:56.147202+00:00,3.661392500000009,30.0,1.0,0.828496049287613,-0.828496049287613,-1.0,1.0,0.0,-0.0007738452869802,1.0,-16926382680.066183,-30828735788.84371,0.1734687184179458,-0.0290647316826285,0.0874702732304601,0.031296130911482,0.0,-14498059205.714468,8310.0,-0.00144531041122,0.0259995463541378,0.0046908981141269,0.0478548128396296,0.856536182582502,0.0859251620122208,0.0913134478961643,0.0509174700784662,0.1004066886379471,1.053243226103702,0.8363330269695202,1.3672,0.0,0.7253279847414289,0.0336049136991679,-0.0007735459459356,0.0297887189918265,0.0058601987218611,0.0124365780084563,471.2815216,465.63634233333335,475.5120972,455.92449464,490.08,1.0,1.0,1.0,0.0,-1.6317301228381085,80816404.76190476,70174560.0,0.00144531041122,0,0.0066337446677967,0.042225297000282803,15.357026960000042,9.875754866666682,1,0.5576118926124364,0.5071122820407399,0
SPY,2024-01-31,v1.0,2026-05-18T01:54:56.147204+00:00,3.9707345714285793,31.0,2.0,0.8203634395911429,-0.8203634395911429,-1.0,1.0,0.0,-0.0164518303648948,1.0,-14661109572.52205,-34287895526.23736,0.1169930078154919,-0.112205695396872,-0.041871828926786,-0.0700092628422623,0.0,-20163978267.10194,8670.0,-0.0046242090375865,0.0084982317624169,-0.0106864307970429,0.0292421753712057,1.3753378055978385,0.0812083842488791,0.0915587467485801,0.057015414817755,0.0993244356606584,1.3916659956086208,1.0456569552200188,1.4089,1.9136,1.5558092096850291,0.0224227849673434,-0.0163172381108361,0.0159266325225828,-0.0092941217137492,-0.0051711084536789,472.3121642999999,465.987168047619,475.0235412,456.5953924600001,483.39,1.0,1.0,1.0,0.0,1.308813783962888,80993928.57142857,79023780.0,0.0046242090375865,0,0.007023116397086899,0.010755524068903899,15.716771839999808,9.036373152381032,1,0.6227194081972853,0.5740320465774151,0
SPY,2024-02-01,v1.0,2026-05-18T01:54:56.147206+00:00,4.004799714285724,1.0,3.0,0.8191470238762,-0.8191470238762,-1.0,0.0,1.0,0.0130032761458716,2.0,-17671519082.341606,-31901061476.938866,0.1675791345778198,0.0696115644505527,-0.0648590164062778,0.0557294625184121,0.0,-14951571380.691149,8552.0,0.0036241217591162,0.0200187522394781,0.0017816183637404,0.040927904816904,0.8460829717594348,0.1189383418696678,0.1089943889522815,0.1345397320227035,0.1008128015117657,0.0,0.0,0.0,0.6997,1.1561182031182038,0.0266742303469991,0.0130881863790516,0.035015342824756,-0.0042134977105954,0.0023974095297255,473.5491241,466.7541561904762,475.2512756,457.37845032,490.19,1.0,1.0,0.0,0.0,1.0527391659852892,79482876.1904762,82897100.0,0.0036241217591162,0,-0.017301684089647003,0.0374127523544815,16.17067377999996,8.497119409523805,1,1.2343728972862718,1.334549944646684,0
SPY,2024-02-05,v1.0,2026-05-18T01:54:56.147208+00:00,4.283550857142866,5.0,0.0,0.8351518157952175,-0.8351518157952175,-1.0,0.0,0.0,-0.0036476811742137,2.0,-19767242873.66095,-35224169056.41251,-0.4018310078891673,-0.1041691851500273,-0.1425758518829507,-0.070321431921898,0.0,-16065089952.931128,8472.0,-0.0013146993820966,0.0218465746254485,0.0052574452137279,0.0443656202522135,0.8127127316443918,0.1227413714189888,0.1121253537592609,0.169829014613186,0.1037056790961463,0.0,0.0,0.201,1.1652,0.9605094488487524,0.0188229417440921,-0.0036410364669525,0.0540789167294069,0.0200256758612486,0.0026055122028827,475.59481199999993,469.1098036666666,476.85122680000006,458.99466308,492.6499999999999,0.0,0.0,0.0,0.0,0.2903258552431239,78871790.47619048,90301280.0,0.0013146993820966,0,0.0236667123282011,0.0566844289322896,16.600148919999924,7.7414231333334556,1,1.5146351273188992,1.6376055749047316,0
SPY,2024-02-06,v1.0,2026-05-18T01:54:56.147211+00:00,4.089600000000006,6.0,1.0,0.8442365280149726,-0.8442365280149726,-1.0,0.0,0.0,0.0028990981495959,2.0,-20425786044.05619,-35717114239.237656,-0.2543379259502959,-0.0139945155849007,-0.0416828939503344,-0.1922390471288755,0.0,-16192551352.73446,8328.0,0.0019693454903037,0.0221817096322178,0.0069059902705075,0.0455887855432233,0.7927504634489411,0.1261477970031559,0.1123936337460923,0.1682945193195715,0.1043662677865483,0.0,0.0,0.859,0.0,0.7221482862785253,0.0188096603955713,0.0029033045986237,0.0556933818954223,0.0097710494019475,0.0062947966574374,476.4823913,470.3175222857142,477.4526853999999,459.7887579200001,493.74,1.0,1.0,1.0,0.0,0.8340418640430796,77433680.95238096,89761320.0,0.0019693454903037,0,0.0068677448033238,0.0619881785528597,16.693633379999937,7.135163114285717,1,1.497366876900659,1.6125373337906173,0
SPY,2024-02-07,v1.0,2026-05-18T01:54:56.147213+00:00,4.074299500000003,7.0,2.0,0.836748484350489,-0.836748484350489,-1.0,0.0,0.0,0.0083058047804644,2.0,-19471193242.97767,-31564622707.531284,0.0081730125900928,0.1162605552031014,0.0105463189571541,-0.0238701620373896,0.0,-12486919518.929512,8658.0,0.0046762831928543,0.0283258959932537,0.0090431201025313,0.0523208409150399,0.6413022233977853,0.1261450848232793,0.1123265296308008,0.1684867996292304,0.1043429837843914,0.411324997214288,0.0,0.1024,0.5584,0.9136147973279068,0.0261851385660638,0.0083403936735354,0.0495153697184324,0.0075858496264632,0.0315192364095939,477.7193511,471.4065987142857,480.415161,460.6576189999999,497.88,0.0,0.0,0.0,0.0,0.0441678377835716,77227842.85714285,78670400.0,0.0046762831928543,0,-0.0007545440470722005,0.08103460612802629,17.061732100000086,9.008562285714333,1,1.4999732047565904,1.6147399410197318,0
SPY,2024-02-08,v1.0,2026-05-18T01:54:56.147215+00:00,3.7420110714285744,8.0,3.0,0.8439036527247976,-0.8439036527247976,-1.0,0.0,0.0,0.0004415873834795,2.0,-20282878976.29713,-34635790114.72849,-0.0808658764216336,-0.0972977702174286,0.0167038416361707,-0.010146279996243,0.0,-15223278888.299852,8672.0,4.125756233224993e-09,0.0263141866470089,0.0057724441103106,0.0507577423217795,0.7505482286853853,0.1296625346096137,0.106666535960273,0.09440816186749,0.1030379564348934,0.0,0.0,0.0,0.8729,0.6835080953084787,0.0210847615328403,0.0004416848975411,0.0515742297907809,0.0117145747399951,0.0186426579173642,478.7207915000001,472.5392382857143,482.1903074,461.54665768,498.42,1.0,1.0,0.0,0.0,0.5779418847327009,76580804.76190476,70760800.0,4.125756233224993e-09,0,0.011272889842454,0.0702168877081451,17.174133820000065,9.65106911428569,1,0.8850775190813011,0.91624636174418,0
SPY,2024-02-12,v1.0,2026-05-18T01:54:56.147217+00:00,3.8518475714285745,12.0,0.0,0.8360398346703303,-0.8360398346703303,-1.0,0.0,0.0,-0.0004389878507042,2.0,-17810087078.71097,-32508680977.040672,0.0377439421193434,0.0614136166849934,0.0898290170002677,-0.0190469994404747,0.0,-15206620622.881235,8800.0,-5.9795818692717175e-05,0.0268308757017574,0.0049427002835225,0.0520933636128468,0.8538206778931613,0.1288183764307627,0.1060743557817207,0.065922228677119,0.0995347227520101,0.0,0.0,1.3223,0.3216,0.7493544541009239,0.0197651842280355,-0.0004388915096356,0.0517057242643071,0.0057820142702358,0.0171150784793216,481.0078520999999,474.822594,485.1644774,463.42132444,500.69,1.0,1.0,1.0,0.0,-1.3773004910375732,75401300.0,59860080.0,5.9795818692717175e-05,0,0.0062209057798714,0.0688208027436287,17.586527659999945,10.341883400000029,1,0.6214718154692853,0.6623037692919078,0
SPY,2024-02-14,v1.0,2026-05-18T01:54:56.147219+00:00,4.4371735,14.0,2.0,0.8366075537556918,-0.8366075537556918,-1.0,0.0,0.0,0.0090466257335277,2.0,-23433091978.93835,-40235703229.30532,-0.3430697720245351,0.011146050408678,-0.1616799586793756,-0.1265104722571257,0.0,-17586850575.897083,8452.0,0.0054850186107654,0.0178142118270097,-0.0001203415605673,0.0434887639475378,0.7505134444786088,0.1473731597357568,0.1194648175685767,0.1219181135775948,0.0986164796717075,1.2524540004859797,0.0,0.6715,0.0,0.8854847451064295,0.0324925307838018,0.0090876701298407,0.0497757703907078,-0.0052474249476114,0.0009435542642864,482.8452849,476.7245380952381,485.2754088,464.9949542,498.91,1.0,1.0,0.0,0.0,0.6899733237057981,77232047.61904761,70862460.0,0.0054850186107654,0,-0.0143350950774521,0.0507193246549942,17.85033070000003,8.550870704761905,1,1.020535634286249,1.2362852701759917,0
SPY,2024-02-15,v1.0,2026-05-18T01:54:56.147225+00:00,4.510168285714282,15.0,3.0,0.8371801164749981,-0.8371801164749981,-1.0,0.0,0.0,0.0068761066903289,2.0,-24208767940.603897,-38610847053.15757,-0.2524304375507362,0.0403834417131375,-0.1877088178516552,-0.2232316986936474,0.0,-15193487728.557083,8260.0,0.0014441950417195,0.021884529604673,0.0052907374820736,0.0486183859076307,0.6276026836984946,0.1203731734960108,0.1203233703670551,0.1245125190956914,0.099753732756233,0.0,0.0,0.0,1.1648,0.8022129765423817,0.0261856155864652,0.0068998013898976,0.0629276219530098,0.0020559641071657,0.0074049104565508,484.09197680000005,478.1018763333334,485.99364620000006,465.91297422,502.29,0.0,0.0,0.0,0.0,-0.4979980478476524,76891052.38095239,72730340.0,0.0014441950417195,0,-0.0048438372827319005,0.0703325324095606,18.17900258000003,7.891769866666664,1,1.0348156668791804,1.248198971340465,0
SPY,2024-02-20,v1.0,2026-05-18T01:54:56.147227+00:00,4.747909071428568,20.0,1.0,0.8276769576978482,-0.8276769576978482,-1.0,0.0,0.0,-0.0055205708324977,2.0,-16653203968.211143,-34892202816.75696,-0.0176245080441632,0.0963108691006172,0.1424707462261676,-0.0074031139806286,0.0,-18790014630.605824,7786.0,-0.0035834929354431,0.0075499107783874,-0.0028623540949256,0.033825747568384,1.1283122855201666,0.1076549440896899,0.1187730053704474,0.1317304976707843,0.1005060822661865,0.0,0.0,0.1269,0.0,0.9661254377790932,0.0085473839955597,-0.0055053604841465,0.0297037052753996,-0.0036303446987565,-0.0084235251890782,485.0038877999999,479.8328100952381,484.8432982000001,467.6373229600001,496.42,0.0,0.0,0.0,0.0,0.0905870037845214,74251952.38095239,78087920.0,0.0035834929354431,0,0.0018750157853899998,0.021280180086321397,17.366564839999796,5.010488104762032,1,1.1090944964217935,1.3106717682536215,0
SPY,2024-02-21,v1.0,2026-05-18T01:54:56.147229+00:00,4.45455414285714,21.0,2.0,0.8312882164572931,-0.8312882164572931,-1.0,0.0,0.0,0.000905354886416,2.0,-18921767435.310097,-37018161385.16684,-0.1604053179210698,-0.0609293308185429,0.079967332142837,-0.1387161912632197,0.0,-18896078515.861115,8430.0,-0.0026975409039969,0.0071240727491674,-0.0032117059746445,0.0330065879863832,0.998642361526913,0.1100521593386804,0.1158156714228979,0.1351773915471158,0.1012668548940214,0.0,0.0,2.0945,1.8048,0.8071105977386331,0.0065386026057132,0.0009057648438607,0.0284619142990533,-0.0095616956822345,0.0063350120709543,485.31823109999993,480.4704952380952,485.4525328000001,468.43205806,497.02,1.0,1.0,1.0,0.0,2.0695480782767888,73463785.71428572,67326760.0,0.0026975409039969,0,-0.0104674605260952,0.0347969263700076,16.88617303999996,4.9820375619048605,1,1.1671769305014847,1.3348630046815682,0
SPY,2024-02-22,v1.0,2026-05-18T01:54:56.147231+00:00,4.797267642857142,22.0,3.0,0.825900228202831,-0.825900228202831,-1.0,0.0,0.0,0.0204843570875456,2.0,-19008464258.586777,-29886107066.784595,0.1515454340762122,0.1926636562030888,0.225966034217306,0.2655032063817788,0.0,-11063575830.371529,8374.0,0.0136764543030492,0.0257271881128364,0.0137875430341596,0.0522359489501949,0.5820341759263236,0.1095255188321186,0.1157977192426821,0.0945480272004408,0.1011678259240559,0.0,0.0,0.0,0.0926,1.0224674191578405,0.0188717330294593,0.0206956014663742,0.0466939962402181,0.0159957246659319,0.0179112785019634,486.2330565,481.5197186190477,487.1907042,469.3888927600001,507.42,0.0,0.0,1.0,0.0,0.0689655172413837,74723652.38095239,68929700.0,0.0136764543030492,0,-0.004699876800442301,0.0646052747421815,16.844163739999885,5.670985580952333,1,0.8164929296868385,0.9345660736621427,0
SPY,2024-02-26,v1.0,2026-05-18T01:54:56.147233+00:00,4.4441368571428574,26.0,0.0,0.8403709307213517,-0.8403709307213517,-1.0,0.0,0.0,-0.0036692783535623,2.0,-19216458094.27713,-36106348524.85041,-0.0108976969137432,-0.2081315389845132,-0.034797049486092,0.1026291172524438,0.0,-17515102754.632725,8668.0,0.0008860280802421,0.0187121204978937,0.0058202774251177,0.0451399100529261,0.9114636354265988,0.1415672875858341,0.1327211997572924,0.1505236518192123,0.1079758682020896,0.0,0.0,0.1917,0.4012,0.6931155277374416,0.009556938937993,-0.0036625547778153,0.0368008611769109,0.017658496612442,0.0129726044109565,487.6266936,483.3929253333334,489.58869,471.16967524,506.0,0.0,0.0,0.0,0.0,0.1857744224194149,72695961.90476191,63828220.0,0.0008860280802421,0,0.0213210513902573,0.049773465587867396,16.457018360000006,6.195764666666605,1,1.1341341153721793,1.3940488776344058,0
SPY,2024-02-27,v1.0,2026-05-18T01:54:56.147235+00:00,4.453867857142858,27.0,1.0,0.8469620360716791,-0.8469620360716791,-1.0,0.0,0.0,0.0018560850437267,2.0,-20239719939.102905,-37276050901.84221,-0.1809439715858914,-0.0323960307475219,-0.0069665674097662,0.0345704964586163,0.0,-17806697319.71449,9070.0,0.0014032927483989,0.0186982927528276,0.00363099438905,0.0454262175258584,0.8797897092099657,0.1421972058782004,0.1335898703691909,0.1474908071625873,0.1085576408441609,0.0,0.0,0.3235,0.0,0.6844977752952456,0.0118766065888988,0.0018578086357843,0.0400482606356306,-0.0011232439024908,0.0204725830973834,488.2057524,484.2975506190477,491.56820660000005,471.9157409,507.02,0.0,0.0,1.0,0.0,-0.1321681494486449,71372766.66666667,59251780.0,0.0014032927483989,0,-0.0029810525382751004,0.060520843733014,16.29001149999999,7.27065598095237,1,1.1040567350983443,1.3586403723337437,0
SPY,2024-02-28,v1.0,2026-05-18T01:54:56.147237+00:00,4.274523571428574,28.0,2.0,0.8492916797802543,-0.8492916797802543,-1.0,1.0,0.0,-0.0013226436770048,2.0,-18113404923.669662,-36759955643.93494,-0.0613286292060987,0.0138452235529533,-0.2300014706428571,-0.0535292322180642,0.0,-19329573193.899647,8940.0,-0.0031563884728334,0.0158945827468404,-0.0012744721621517,0.0424897771141887,1.067141891618663,0.1420517821275151,0.1331670088664445,0.1338874362891772,0.1084302825765392,0.4317844060793925,0.0,0.5343,1.3299,0.7942631514514711,0.024651821379218,-0.0013217693693649,0.0305126313383829,-0.0031309253853715,0.0182015025697746,489.3911284,484.9922397142858,493.329724,472.6194921200001,505.37,0.0,0.0,1.0,0.0,0.3594990716232752,71143423.8095238,58694420.0,0.0031563884728334,0,-0.0018091560160066,0.0487141339081575,16.77163627999994,8.337484285714197,1,1.0054098787287207,1.234778889807645,0
SPY,2024-02-29,v1.0,2026-05-18T01:54:56.147239+00:00,4.478899357142857,29.0,3.0,0.8565728204418883,-0.8565728204418883,-1.0,1.0,0.0,0.003588575566942,2.0,-21459306973.577305,-38475158189.79147,-0.1835348907870066,-0.0466595379621882,-0.0656064587453565,-0.0393589727340821,0.0,-17525991072.91366,8844.0,0.0035753104607631,0.017874788140701,0.0020866811956945,0.0445705435825012,0.8167081581196116,0.1192997978734351,0.1318053467127742,0.1372331446674616,0.1085392187610476,0.0,0.0,0.0,0.0827,1.1600076165738278,0.0190744549536711,0.0035950222133611,0.035017981102446,0.0041305241303846,0.0011427090712851,490.3166534,485.7888865714287,493.4426026,473.3737353,508.0,1.0,1.0,0.0,0.0,0.9388285309400172,72348490.47619048,60198880.0,0.0035753104607631,0,0.0005355019170235,0.0361606901737311,16.942918099999986,7.653716028571296,1,1.0411803290098098,1.2643644720342035,0
SPY,2024-03-04,v1.0,2026-05-18T01:54:56.147241+00:00,4.535901785714283,4.0,0.0,0.8424665904001938,-0.8424665904001938,-1.0,0.0,0.0,-0.0010729085247923,3.0,-17327848441.141792,-33239518019.27237,0.1830880029970613,0.1360784572916522,0.1082875676181231,-0.1122063487557653,0.0,-16456563333.752035,8866.0,-0.0015987214283754,0.0211591403813864,0.0059220761808196,0.049864721169617,0.9497176403435612,0.1176772315410603,0.117320791178223,0.0708711731264444,0.1083653334283504,0.0,0.0,0.8671,0.4921,0.7323120314928011,0.025605025382456,-0.0010723331642291,0.0472198210825472,0.0119306945413904,0.0124706442370623,492.6163512,488.248338857143,495.64401240000007,474.89856926,512.11,1.0,1.0,1.0,0.0,-0.999414405621696,68002842.85714285,63186000.0,0.0015987214283754,0,0.0130030277056195,0.059690465319609504,17.71778194000001,7.395673542857082,1,0.6040802007376631,0.6540022011124194,0
SPY,2024-03-05,v1.0,2026-05-18T01:54:56.147243+00:00,4.336387857142853,5.0,1.0,0.8335310109056506,-0.8335310109056506,-1.0,0.0,0.0,-0.0100444331590197,3.0,-16580535116.159092,-37611216460.821365,0.0652278090810758,-0.1315211140851763,-0.0231572862908739,-0.0416787628063585,0.0,-21521705924.68756,8836.0,-0.0040210999232631,0.009723872152493,-0.004229021181301,0.0377168595728725,1.2980103340399969,0.1130844587710979,0.1122694110511729,0.0618175803394284,0.1084545106746883,0.0,0.0,0.4531,0.0,1.0915186420706875,0.0209758083114598,-0.0099941563152163,0.025953296313316,-0.0017713531594269,0.0004931295778167,493.6304382,488.8429288571429,495.6926697999999,475.65611992,507.73,1.0,1.0,1.0,0.0,0.5067234512401895,66747004.76190476,67986220.0,0.0040210999232631,0,0.0082228031557894,0.026446425891132698,17.974318280000034,6.849740942857011,1,0.5506181448219251,0.569986202095269,0
SPY,2024-03-06,v1.0,2026-05-18T01:54:56.147246+00:00,4.329437999999994,6.0,2.0,0.8320096331970562,-0.8320096331970562,-1.0,0.0,0.0,0.0050545429213422,3.0,-18759485380.36811,-36220868520.05544,0.0618991479210937,0.0369663114250562,0.0585907836587961,0.0283072470462427,0.0,-18206205846.53193,8644.0,0.0066446638713664,0.0131883705350035,-0.0005528031496041,0.0413964350781776,0.970506678481959,0.1228308015115356,0.1155007171606229,0.1013829553401478,0.110522895746447,0.9244120365580132,0.0,0.9139,0.2824,1.0299201240697564,0.0252208295247638,0.0050673386732226,0.0349203317971085,-0.0060444570840743,0.006893848552839,494.8508575,489.64004071428576,496.3719910000001,476.3772741000001,509.97,1.0,1.0,1.0,0.0,0.992643452672868,66395828.571428575,70361380.0,0.0066446638713664,0,-0.0111117957572969,0.0418141803499475,18.47358339999994,6.731950285714333,1,0.8777689788840722,0.9173026591676177,0
SPY,2024-03-07,v1.0,2026-05-18T01:54:56.147248+00:00,4.503919857142852,7.0,3.0,0.8360631562075838,-0.8360631562075838,-1.0,0.0,0.0,0.0098774685529839,3.0,-18809701858.60836,-33134024424.07073,0.0503888620021968,0.0852228072409565,0.0031737402191113,0.0986380738591139,0.0,-14808075677.252275,8560.0,0.0066503305665088,0.0212323098839708,0.0067113388137134,0.0499679705511542,0.787257330741544,0.1234223610186474,0.1148443850529686,0.1049030621029085,0.1100900450785453,0.0,0.0,0.0,0.4412,0.8816418272298713,0.014403894886736,0.0099264117577509,0.0421676470248508,0.0048995420094234,0.0132460494346032,495.5622772,490.60537857142856,497.6819518,477.1784264399999,514.61,1.0,1.0,0.0,0.0,-0.6002214409199352,66525995.23809524,65306840.0,0.0066503305665088,0,-0.0050268697483275,0.055413696459454,18.383850760000087,7.076573228571419,1,0.9134364986164546,0.9528840913746836,0
SPY,2024-03-11,v1.0,2026-05-18T01:54:56.147249+00:00,4.593594571428566,11.0,0.0,0.8183067390578165,-0.8183067390578165,-1.0,0.0,0.0,-0.0008602921251642,3.0,-17993606553.09307,-34121193266.6864,0.0782580228212321,-0.0297932068251427,0.0927920849826922,0.1131630155132228,0.0,-16801970219.216446,8586.0,-0.0024232531291357,0.0116896130001922,0.0006497344109852,0.0397638886945896,0.9337744587022891,0.0971448856359423,0.1188428444017691,0.1145663113796682,0.1122796712117144,0.0,0.0,1.0736,0.6532,0.9230385273554518,0.0104548056293077,-0.0008599221799884,0.0260072935415362,0.0030013912887442,-0.0019910094373882,496.4537506,491.8371915714286,497.26348880000006,478.5572796,511.38,1.0,1.0,1.0,0.0,1.0757314974182446,67773119.04761904,69795960.0,0.0024232531291357,0,0.0038613134687326,0.024016284104147998,17.896470999999963,5.426297228571457,1,0.9640151438331893,1.0203654850394717,0
SPY,2024-03-12,v1.0,2026-05-18T01:54:56.147251+00:00,4.781983285714277,12.0,1.0,0.8386503541125958,-0.8386503541125958,-1.0,0.0,0.0,0.0107000425602735,3.0,-22538459858.271908,-35538404428.991486,-0.1891279232044527,-0.041534630727254,0.0188417373450357,-0.0691612438058282,0.0,-13510559862.87547,8628.0,0.0042443930229967,0.0210738782911179,0.0076277921321101,0.0492382715379502,0.5994446802414016,0.0948110596898821,0.119035003511791,0.1145151610941775,0.1122549503320784,0.0,0.0,0.1412,1.3351,1.0719310401882751,0.0194308584118966,0.0107574927392837,0.0310855042874639,0.0038267735849653,0.0189283946828012,497.4123780000001,492.5592287619048,499.13208619999995,479.33760676,516.89,0.0,0.0,0.0,0.0,-0.1567398119122151,68208119.04761904,69847720.0,0.0042443930229967,0,-0.0069307191543184,0.0500138989702651,18.074771240000075,6.572857438095127,1,0.9620292190989185,1.020134529070367,0
SPY,2024-03-13,v1.0,2026-05-18T01:54:56.147253+00:00,4.1924872857142725,13.0,2.0,0.8464087668070159,-0.8464087668070159,-1.0,0.0,0.0,-0.0015686771401803,3.0,-22336904450.529663,-37794870349.22486,-0.0467652336323158,-0.0634937318230471,-0.1406664601166947,-0.004882955290606,0.0,-16104740505.963013,8630.0,0.0006385501399669,0.0180375865493989,0.0036140376080826,0.0458668403030133,0.7209924965937314,0.1054836519135283,0.1224169396119875,0.101463805619736,0.1110670043453925,0.7430410419351008,0.0,0.2751,0.6084,0.8086712090793093,0.0191800751591346,-0.0015674474092962,0.0299213557236251,0.0083053731218992,0.0122021071277315,498.3573822,493.2539207142857,500.3427734,480.12902948,516.11,0.0,0.0,0.0,0.0,-0.1976859119716227,68141538.09523809,67192060.0,0.0006385501399669,0,0.009872820531195401,0.0421234628513566,18.228352720000032,7.088852685714301,1,0.8288378851240409,0.9135368067445051,0
