ticker,date,feature_version,target_directional_move,target_return_pct,target_range_expansion,target_gap_move,target_any_materialization,_computed_at,ret_1d,ret_3d,ret_5d,ret_10d,ret_21d,log_ret_1d,overnight_gap,sma_5,price_vs_sma_5,sma_10,price_vs_sma_10,sma_21,price_vs_sma_21,sma_50,price_vs_sma_50,atr_14,volume_sma_5,volume_sma_21,relative_volume,realized_vol_5d,realized_vol_10d,realized_vol_21d,realized_vol_60d,is_month_end,is_month_start,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_position,gap_abs,gap_large,ret_accel,ret_momentum,rsi_overbought,rsi_oversold,sma_10_50_diff,sma_5_21_diff,sma_5_21_cross,vol_ratio_5_21,vol_ratio_5_60,vol_spike
IWM,2015-03-31,v1.0,1,0.000402219708161,0.0,0.0,0.0,2026-05-18T04:43:44.464681+00:00,-0.0032057873156684,0.0167593423144043,-0.0087430949835072,0.0088116248452372,0.010363704876781,-0.0032109368603335,-0.0039271493248019,106.9809968,0.0078116602480562,107.7023491,0.001061693648797,106.62775166666668,0.0111504211122273,104.87925404000002,0.0280078456591583,1.2461852142857128,27494960.0,27500947.61904762,0.8911620188325978,0.2249015888402003,0.163574539047755,0.145891590045056,0.1564595531488127,1.0,0.0,65.4758036197615,0.7126975821236101,0.7641736031550228,-0.0514760210314126,109.56242809436075,103.74786850563925,0.6997653789950098,0.0039271493248019,0,0.0199651296300727,0.0016206098932738007,0,0,2.823095059999986,0.3532451333333171,1,1.5415664011549912,1.4374422650425698,0
IWM,2015-04-01,v1.0,1,0.0018482095810403,0.0,0.0,0.0,2026-05-18T04:43:44.464812+00:00,0.000402219708161,0.0107232654127875,0.0159224800166157,0.001202230992148,0.0167821081972245,0.0004021388394981,-0.0011254379377382,107.3190934,0.0050407488813168,107.7153008,0.0013439242050559,106.71252514285716,0.0107535348414502,105.02773152,0.0269674536335258,1.2100482142857132,25383200.0,27924128.57142857,1.1443580027308693,0.1076788647476893,0.1587211453132792,0.1440168650052153,0.1536182693630033,0.0,1.0,58.72679950905993,0.7085191627689937,0.753042704160663,-0.0445235413916692,109.68276662431356,103.83839657568642,0.6881264175237262,0.0011254379377382,0,0.0103210457046265,0.0327045882138402,0,0,2.687569279999991,0.6065682571428397,1,0.7476822750374907,0.7009508581543336,0
IWM,2015-04-02,v1.0,1,0.0044123783389156,0.0,0.0,0.0,2026-05-18T04:43:44.464888+00:00,0.0018482095810403,-0.0009618314209574,0.0190482431634018,0.0011248494922955,0.0218249033799988,0.0018465037432197,-0.0004826068058443,107.7230668,0.0031222950663338,107.7274422,0.003081552789341,106.82243057142855,0.0115797723563713,105.18659122,0.0273116444470706,1.147880285714285,24720640.0,27960504.76190476,0.8435613090982417,0.1018482521729557,0.1586970250184495,0.143349849244458,0.1487161295044763,0.0,1.0,62.32904136963027,0.7129486137387318,0.7450238797844047,-0.0320752660456729,109.81842414570752,103.90242695429248,0.7026681912002328,0.0004826068058443,0,-0.0028100410019977,0.0408731465434006,0,0,2.540850980000002,0.9006362285714431,1,0.7104872841156502,0.6848500271208972,0
IWM,2015-04-06,v1.0,0,-0.0063893976617518,0.0,0.0,0.0,2026-05-18T04:43:44.464961+00:00,0.0044123783389156,0.0066734840399858,0.017059229726799,-0.0032370488588957,0.0233228264183134,0.0044026723381708,-0.0059365399089259,108.08716439999998,0.0041544673920599,107.6921944,0.0078372866733971,106.94022476190476,0.0149240778355252,105.3141939,0.0305943100420009,1.18707357142857,24516400.0,28070980.95238095,0.7853519632034845,0.0996478175548976,0.1534549616377188,0.1436851585899909,0.1471235972984969,0.0,0.0,61.6717964432802,0.7460637422119873,0.7452318524004677,0.0008318898115196,109.91919642350224,104.18298167649776,0.7589024322528479,0.0059365399089259,0,0.0022611057010701995,0.0403820561451124,0,0,2.378000499999999,1.146939638095219,1,0.6935149851077884,0.6773067856657676,0
IWM,2015-04-07,v1.0,1,0.0086008210029702,0.0,0.0,0.0,2026-05-18T04:43:44.465037+00:00,-0.0063893976617518,-0.0001607082332291,-0.002965114507956,-0.008740301372644,0.0297908846885972,-0.0064098972295715,-0.0018366865936878,108.023021,-0.0016690238648298,107.5971055,0.0022827983973974,107.08878614285716,0.007040343665275,105.42931018000002,0.0228913365351584,1.194694214285713,24461940.0,27256447.61904762,0.7416483718836994,0.0676243343174851,0.1564964621493189,0.137583859839933,0.1442769004461034,0.0,0.0,55.53233615856155,0.7085208464357748,0.7378896475205078,-0.0293688010847329,109.9313802424979,104.43697145750212,0.6198586009356256,0.0018366865936878,0,0.0062286894285227,0.0268257701806412,0,0,2.167795319999982,0.9342348571428403,1,0.49151353567943834,0.46871210444132083,0
IWM,2015-04-08,v1.0,0,-0.003586237503294,0.0,0.0,0.0,2026-05-18T04:43:44.465111+00:00,0.0086008210029702,0.0065783627728486,0.0088443444788921,2.3922551539268255e-05,0.0341247209381709,0.0085640446627048,-0.0001612718847394,108.2137346,0.0051428721322404,107.5973657,0.0109008086988879,107.25970385714288,0.0140832026244359,105.54327106,0.0305750703724683,1.133819785714285,23423260.0,27340166.666666668,0.7064477782993276,0.0876257108622834,0.1635815754267018,0.1394808599039118,0.1434519161421567,0.0,0.0,55.89512325914995,0.7445909467050313,0.7392299078958414,0.0053610388091899,109.8033769822587,105.04489651774132,0.7828901494835141,0.0001612718847394,0,-0.0020224582301216,0.042969065417062996,0,0,2.0540946400000024,0.954030742857114,1,0.6282274474101621,0.6108367675415447,0
IWM,2015-04-09,v1.0,1,0.0047992350779091,0.0,0.0,0.0,2026-05-18T04:43:44.465182+00:00,-0.003586237503294,-0.001437501838672,0.0048222297517315,0.0208214916252047,0.042407402537818,-0.003592683468799,-0.0008763976154365,108.3177598,0.0005763431603023,107.8184266,0.0052102541069729,107.469663,0.0084723909481319,105.65928332,0.0257516859333548,1.21506,21497280.0,26858500.0,0.8312191671165553,0.0957423885932538,0.097801976943429,0.1325571413777728,0.1434888166680484,0.0,0.0,52.456324180061856,0.7334057195103298,0.7380650698443747,-0.0046593503340448,109.6218694316701,105.6033640683299,0.6910091391026268,0.0008763976154365,0,0.0021487356646220004,0.0472296322895495,0,0,2.159143279999995,0.8480968000000075,1,0.7222725262132323,0.6672462993564459,0
IWM,2015-04-10,v1.0,1,0.0006368943050953,0.0,0.0,0.0,2026-05-18T04:43:44.465253+00:00,0.0047992350779091,0.0098068921253551,0.0077820154672323,0.0269784923535554,0.0410067669249691,0.0047877554635029,0.003359460863825,108.4859438,0.003819722495699,108.1045053,0.0073616238082909,107.67393642857144,0.0113898833098029,105.8202695,0.0291065267037522,1.184338,19773260.0,26575252.38095238,0.5631668059238071,0.0996511970330519,0.0967977472082271,0.1321072344767046,0.1436818302204594,0.0,0.0,50.0679245095561,0.7575654516222983,0.7419651472027087,0.0156003044195895,109.73543894617208,105.7450504538279,0.7907198890901557,0.003359460863825,0,0.005007657047446001,0.0487887823922014,0,0,2.2842358000000047,0.8120073714285638,1,0.7543204570482438,0.6935545708500899,0
IWM,2015-04-13,v1.0,0,-0.000238745292177,0.0,0.0,0.0,2026-05-18T04:43:44.465328+00:00,0.0006368943050953,0.0018334422724211,0.0039938653099631,0.0211212273025827,0.0246541791646954,0.0006366915739917,0.0005573353175329,108.5726396,0.0036569839460733,108.329902,0.0059059039857713,107.79878961904762,0.010861888014608,105.9548131,0.0284543458837926,1.201775928571428,19927980.0,25706485.714285713,0.8876825970544399,0.0963935290927069,0.094925875848049,0.1210486447947221,0.1432766382198008,0.0,0.0,51.03027782861451,0.7733606631388881,0.7482442516814815,0.0251164114574066,109.77251546853644,106.0081936314636,0.786727197258091,0.0005573353175329,0,0.0011965479673258,0.0286480444746585,0,0,2.3750889000000086,0.7738499809523773,1,0.7963205312456707,0.6727790626762118,0
IWM,2015-04-14,v1.0,1,0.0070027105383412,0.0,0.0,0.0,2026-05-18T04:43:44.465609+00:00,-0.000238745292177,0.0051991421162693,0.0102087921959839,0.0072134074501788,0.0280857928399946,-0.0002387737963712,0.0003181343420933,108.7928284,0.0013865215402377,108.4079247,0.004941956978538,107.94051252380952,0.0092936326939265,106.1337781,0.0264750200200403,1.2421479999999991,20405200.0,25526952.38095238,0.8853700850268437,0.074880811340253,0.070760054264218,0.1199474129926316,0.1381664673365635,0.0,0.0,51.029913535309554,0.7748493303186024,0.7535652682844814,0.0212840620341209,109.84153497272268,106.17456462727732,0.7551485591059102,0.0003181343420933,0,0.0054378874084463,0.038294585035978504,0,0,2.2741465999999946,0.8523158761904881,1,0.624280284411387,0.541960776475822,0
